name,version,directory,repository,summary,from package.json,from license,from readme
markdown-escapes,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/markdown-escapes,wooorm/markdown-escapes,MIT,MIT,MIT,
markdown-loader,2.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/markdown-loader,https://github.com/peerigon/markdown-loader,MIT,MIT,,MIT
marked,0.3.19,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/marked,http://github.com/markedjs/marked,MIT,MIT,MIT,
marksy,6.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/marksy,https://github.com/storybooks/marksy,MIT,MIT,MIT,
material-colors,1.2.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/material-colors,https://github.com/shuhei/material-colors,ISC,ISC,ISC,
math-expression-evaluator,1.2.17,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/math-expression-evaluator,https://github.com/redhivesoftware/math-expression-evaluator#readme,MIT,MIT,MIT,
math-random,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/math-random,git@github.com:michaelrhodes/math-random,MIT,MIT,,
md5.js,1.3.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/md5.js,https://github.com/crypto-browserify/md5.js,MIT,MIT,MIT,MIT
media-typer,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/media-typer,jshttp/media-typer,MIT,MIT,MIT,
mem,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mem,sindresorhus/mem,MIT,MIT,MIT,MIT
memdown,1.2.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/memdown,https://github.com/Level/memdown,MIT,MIT,MIT,MIT
memory-fs,0.4.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/memory-fs,https://github.com/webpack/memory-fs,MIT,MIT,,MIT
merge-descriptors,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/merge-descriptors,component/merge-descriptors,MIT,MIT,MIT,
methods,1.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/methods,jshttp/methods,MIT,MIT,MIT,
micromatch,2.3.11,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-cli/node_modules/micromatch,(none),MIT,MIT,MIT,
micromatch,3.1.10,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/micromatch,micromatch/micromatch,MIT,MIT,MIT,
miller-rabin,4.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/miller-rabin,git@github.com:indutny/miller-rabin,MIT,MIT,,MIT
mime,1.4.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mime,https://github.com/broofa/node-mime,MIT,MIT,MIT,
mime,1.6.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/webpack-dev-middleware/node_modules/mime,(none),MIT,MIT,MIT,
mime-db,1.33.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mime-db,jshttp/mime-db,MIT,MIT,MIT,
mime-types,2.1.18,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mime-types,jshttp/mime-types,MIT,MIT,MIT,
mimic-fn,1.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mimic-fn,sindresorhus/mimic-fn,MIT,MIT,MIT,MIT
mimic-response,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mimic-response,sindresorhus/mimic-response,MIT,MIT,MIT,MIT
min-document,2.19.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/min-document,http://github.com/Raynos/min-document,MIT,MIT,,MIT
minimalistic-assert,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/minimalistic-assert,https://github.com/calvinmetcalf/minimalistic-assert,ISC,ISC,,
minimalistic-crypto-utils,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/minimalistic-crypto-utils,ssh://git@github.com/indutny/minimalistic-crypto-utils,MIT,MIT,,MIT
minimatch,3.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/nightwatch/node_modules/minimatch,(none),ISC,ISC,ISC,
minimatch,3.0.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/minimatch,http://github.com/isaacs/minimatch,ISC,ISC,ISC,
minimist,0.0.8,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mkdirp/node_modules/minimist,(none),MIT,MIT,MIT,MIT
minimist,0.0.10,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/optimist/node_modules/minimist,(none),MIT,MIT,MIT,MIT
minimist,1.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/minimist,http://github.com/substack/minimist,MIT,MIT,MIT,MIT
minipass,2.2.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/minipass,(none),ISC,ISC,,
minizlib,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/minizlib,(none),MIT,MIT,,
mississippi,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mississippi,https://github.com/maxogden/mississippi,BSD;BSD-2-Clause,BSD-2-Clause,,BSD
mixin-deep,1.3.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mixin-deep,jonschlinkert/mixin-deep,MIT,MIT,MIT,
mixin-object,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mixin-object,jonschlinkert/mixin-object,MIT,MIT,MIT,MIT
mkdirp,0.5.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mkdirp,https://github.com/substack/node-mkdirp,MIT,MIT,,MIT
mkpath,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mkpath,https://github.com/jrajav/mkpath,MIT,MIT,,
mocha-nightwatch,3.2.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mocha-nightwatch,http://github.com/nightwatchjs/mocha-nightwatch,MIT,MIT,MIT,
moment,2.22.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/moment,https://github.com/moment/moment,MIT,MIT,,
moment-timezone,0.5.21,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/moment-timezone,https://github.com/moment/moment-timezone,MIT,MIT,MIT,
move-concurrently,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/move-concurrently,https://github.com/npm/move-concurrently,ISC,ISC,,
ms,0.7.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mocha-nightwatch/node_modules/ms,(none),MIT,,MIT,MIT
ms,0.7.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/engine.io/node_modules/ms,(none),MIT,MIT,MIT,
ms,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/ms,zeit/ms,MIT,MIT,MIT,
ms,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/serve-favicon/node_modules/ms,(none),MIT,MIT,MIT,
mute-stream,0.0.7,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mute-stream,http://github.com/isaacs/mute-stream,ISC,ISC,ISC,
nan,2.8.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/leveldown/node_modules/nan,(none),MIT,MIT,MIT,MIT
nan,2.10.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/nan,http://github.com/nodejs/nan,MIT,MIT,MIT,MIT
nanomatch,1.2.9,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/nanomatch,micromatch/nanomatch,MIT,MIT,MIT,
native-or-lie,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/native-or-lie,https://github.com/nolanlawson/native-or-lie,Apache;Apache-2.0,Apache-2.0,Apache,
needle,2.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/needle,(none),MIT,MIT,,MIT
negotiator,0.6.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/negotiator,jshttp/negotiator,MIT,MIT,MIT,
neo-async,2.5.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/neo-async,git@github.com:suguru03/neo-async,MIT,MIT,,
nested-object-assign,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/nested-object-assign,https://github.com/Geta/NestedObjectAssign,MIT,MIT,,
netmask,1.0.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/netmask,http://github.com/rs/node-netmask,MIT,MIT,,MIT
next-tick,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/next-tick,http://github.com/medikoo/next-tick,MIT,MIT,MIT,
nice-try,1.0.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/nice-try,https://github.com/electerious/nice-try,MIT,MIT,MIT,
nightwatch,0.9.21,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/nightwatch,git@github.com:nightwatchjs/nightwatch,MIT,MIT,MIT,
no-case,2.3.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/no-case,http://github.com/blakeembrey/no-case,MIT,MIT,MIT,MIT
node-abi,2.4.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/node-abi,https://github.com/lgeiger/node-abi,MIT,MIT,MIT,
node-dir,0.1.17,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/node-dir,https://github.com/fshost/node-dir,MIT,MIT,MIT,MIT
node-fetch,1.7.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/cross-fetch/node_modules/node-fetch,(none),MIT,MIT,MIT,MIT
node-fetch,2.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/node-fetch,https://github.com/bitinn/node-fetch,MIT,MIT,MIT,MIT
node-libs-browser,2.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/node-libs-browser,https://github.com/webpack/node-libs-browser,MIT,MIT,MIT,MIT
node-pre-gyp,0.10.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/node-pre-gyp,(none),BSD-3-Clause,BSD-3-Clause,,
noop-logger,0.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/noop-logger,http://github.com/segmentio/noop-logger,MIT,MIT,,MIT
nopt,4.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/nopt,(none),ISC,ISC,ISC,
normalize-package-data,2.4.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/normalize-package-data,http://github.com/npm/normalize-package-data,BSD;BSD-2-Clause,BSD-2-Clause,BSD,
normalize-path,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/normalize-path,jonschlinkert/normalize-path,MIT,MIT,MIT,
normalize-range,0.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/normalize-range,jamestalmage/normalize-range,MIT,MIT,MIT,MIT
normalize-url,1.9.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/normalize-url,sindresorhus/normalize-url,MIT,MIT,MIT,MIT
npm-bundled,1.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/npm-bundled,(none),ISC,ISC,,
npm-packlist,1.1.10,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/npm-packlist,(none),ISC,ISC,ISC,
npm-run-path,2.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/npm-run-path,sindresorhus/npm-run-path,MIT,MIT,MIT,MIT
npmlog,4.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/npmlog,https://github.com/npm/npmlog,ISC,ISC,ISC,
nth-check,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/nth-check,https://github.com/fb55/nth-check,BSD,BSD,,BSD
num2fraction,1.2.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/num2fraction,git@github.com:yisibl/num2fraction,MIT,MIT,MIT,
number-is-nan,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/number-is-nan,sindresorhus/number-is-nan,MIT,MIT,MIT,MIT
numeral,2.0.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/numeral,https://github.com/adamwdraper/Numeral-js,MIT,MIT,,MIT
oauth-sign,0.8.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/oauth-sign,https://github.com/mikeal/oauth-sign,Apache;Apache-2.0,Apache-2.0,Apache,
object-assign,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-datetime/node_modules/object-assign,(none),MIT,MIT,MIT,MIT
object-assign,4.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object-assign,sindresorhus/object-assign,MIT,MIT,MIT,MIT
object-component,0.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object-component,(none),MIT,,,MIT
object-copy,0.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object-copy,jonschlinkert/object-copy,MIT,MIT,MIT,
object-keys,1.0.12,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object-keys,http://github.com/ljharb/object-keys,MIT,MIT,MIT,
object-visit,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object-visit,jonschlinkert/object-visit,MIT,MIT,MIT,
object.entries,1.0.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object.entries,http://github.com/es-shims/Object.entries,MIT,MIT,MIT,
object.getownpropertydescriptors,2.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object.getownpropertydescriptors,http://github.com/ljharb/object.getownpropertydescriptors,MIT,MIT,MIT,
object.omit,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object.omit,jonschlinkert/object.omit,MIT,MIT,MIT,
object.pick,1.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object.pick,jonschlinkert/object.pick,MIT,MIT,MIT,
object.values,1.0.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/object.values,http://github.com/es-shims/Object.values,MIT,MIT,MIT,
on-finished,2.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/on-finished,jshttp/on-finished,MIT,MIT,MIT,
once,1.4.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/once,http://github.com/isaacs/once,ISC,ISC,ISC,
onetime,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/onetime,sindresorhus/onetime,MIT,MIT,MIT,MIT
opencollective-postinstall,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/opencollective-postinstall,https://github.com/opencollective/npm-postinstall,MIT,MIT,MIT,
opn,5.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/opn,sindresorhus/opn,MIT,MIT,MIT,MIT
optimist,0.6.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/optimist,http://github.com/substack/node-optimist,MIT/X11,MIT/X11,,
optionator,0.8.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/optionator,http://github.com/gkz/optionator,MIT,MIT,,MIT
options,0.0.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/options,http://github.com/einaros/options.js,MIT,,,MIT
original,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/original,https://github.com/unshiftio/original,MIT,MIT,MIT,MIT
os-browserify,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/os-browserify,http://github.com/CoderPuppy/os-browserify,MIT,MIT,MIT,
os-homedir,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/os-homedir,sindresorhus/os-homedir,MIT,MIT,MIT,MIT
os-locale,2.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/os-locale,sindresorhus/os-locale,MIT,MIT,MIT,MIT
os-tmpdir,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/os-tmpdir,sindresorhus/os-tmpdir,MIT,MIT,MIT,MIT
osenv,0.1.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/osenv,(none),ISC,ISC,ISC,
output-file-sync,1.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/output-file-sync,shinnn/output-file-sync,MIT,MIT,MIT,
p-finally,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/p-finally,sindresorhus/p-finally,MIT,MIT,MIT,MIT
p-limit,1.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/p-limit,sindresorhus/p-limit,MIT,MIT,MIT,MIT
p-locate,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/p-locate,sindresorhus/p-locate,MIT,MIT,MIT,MIT
p-try,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/p-try,sindresorhus/p-try,MIT,MIT,MIT,MIT
pac-proxy-agent,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/pac-proxy-agent,http://github.com/TooTallNate/node-pac-proxy-agent,MIT,MIT,,MIT
pac-resolver,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/pac-resolver,http://github.com/TooTallNate/node-pac-resolver,MIT,MIT,,MIT
pako,1.0.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/pako,nodeca/pako,(MIT AND Zlib);MIT,(MIT AND Zlib),MIT,MIT
parallel-transform,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parallel-transform,http://github.com/mafintosh/parallel-transform,MIT,MIT,,MIT
param-case,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/param-case,http://github.com/blakeembrey/param-case,MIT,MIT,MIT,MIT
parse-asn1,5.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parse-asn1,http://github.com/crypto-browserify/parse-asn1,ISC,ISC,,
parse-entities,1.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parse-entities,wooorm/parse-entities,MIT,MIT,MIT,
parse-glob,3.0.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parse-glob,jonschlinkert/parse-glob,MIT,MIT,MIT,MIT
parse-json,2.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parse-json,sindresorhus/parse-json,MIT,MIT,MIT,MIT
parse-json,4.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/concurrently/node_modules/parse-json,(none),MIT,MIT,MIT,MIT
parse-passwd,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parse-passwd,doowb/parse-passwd,MIT,MIT,MIT,
parse5,3.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parse5,http://github.com/inikulin/parse5,MIT,MIT,,
parseqs,0.0.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parseqs,https://github.com/get/querystring,MIT,MIT,MIT,
parseuri,0.0.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parseuri,https://github.com/get/parseuri,MIT,MIT,MIT,
parseurl,1.3.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/parseurl,pillarjs/parseurl,MIT,MIT,MIT,
